Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82659;26/12/2019;1200;7.8;;21.4;;;;;;
82659;27/12/2019;0000;;30.6;;3.6;;26.2;88;0.68592;
82659;27/12/2019;1200;0.3;;22.1;;;;;;
82659;28/12/2019;0000;;28;;0;;24.08;92.25;1.02888;
82659;28/12/2019;1200;17.4;;21;;;;;;
82659;29/12/2019;0000;;32.4;;2.8;;25.04;88.75;1.20036;
82659;29/12/2019;1200;0.3;;23;;;;;;
82659;30/12/2019;0000;;29.7;;0.8;;25.12;85;1.02888;
82659;30/12/2019;1200;0.4;;21.9;;;;;;
82659;31/12/2019;0000;;29;;0.6;;24.84;87;1.02888;
82659;31/12/2019;1200;0;;22.3;;;;;;
