Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82765;09/12/2019;1200;2.2;;23.5;;;;;;
82765;10/12/2019;0000;;32.6;;5.9;;26.94;83.5;;
82765;10/12/2019;1200;26;;22.9;;;;;;
82765;11/12/2019;0000;;33.8;;10.9;;28.38;75;;
82765;11/12/2019;1200;3.6;;23.1;;;;;;
82765;12/12/2019;0000;;33.4;;6.6;;28.26;77.25;;
82765;12/12/2019;1200;0;;23.9;;;;;;
82765;13/12/2019;0000;;31.9;;4.6;;27.24;86;;
82765;13/12/2019;1200;0;;23.5;;;;;;
82765;14/12/2019;0000;;32.8;;7.9;;28.02;85.5;;
82765;14/12/2019;1200;23.5;;23.3;;;;;;
82765;15/12/2019;0000;;35.4;;11.1;;29.66;76;;
82765;15/12/2019;1200;0;;23.7;;;;;;
82765;16/12/2019;0000;;32.6;;4.4;;28.88;77.5;;
82765;16/12/2019;1200;0;;25;;;;;;
82765;17/12/2019;0000;;33.4;;6.9;;28.36;77.5;;
82765;17/12/2019;1200;2.2;;24.6;;;;;;
82765;18/12/2019;0000;;33.8;;6.6;;28.84;79;;
82765;18/12/2019;1200;0;;23.6;;;;;;
82765;19/12/2019;0000;;34.5;;4.4;;29.12;76.25;;
82765;19/12/2019;1200;0;;24.9;;;;;;
82765;20/12/2019;0000;;34.8;;7.8;;29.62;74;;
82765;20/12/2019;1200;5;;24.1;;;;;;
82765;21/12/2019;0000;;35.2;;9;;30.24;65.75;;
82765;21/12/2019;1200;0;;25;;;;;;
82765;22/12/2019;0000;;34.2;;3.7;;29.52;76.25;3.60108;
82765;22/12/2019;1200;0;;25;;;;;;
82765;23/12/2019;0000;;33.8;;7;;29.6;73.5;;
82765;23/12/2019;1200;0;;25;;;;;;
82765;24/12/2019;0000;;34.6;;6.2;;29.68;72.5;;
82765;24/12/2019;1200;19;;25;;;;;;
82765;25/12/2019;0000;;32.2;;0;;26.62;86.75;;
82765;25/12/2019;1200;13;;23.1;;;;;;
82765;26/12/2019;0000;;33;;6.5;;27.54;76;;
82765;26/12/2019;1200;0.7;;22.5;;;;;;
82765;27/12/2019;0000;;33.4;;4.9;;28.78;77.25;;
82765;27/12/2019;1200;0;;23.5;;;;;;
82765;28/12/2019;0000;;31.3;;0;;27.62;82;;
82765;28/12/2019;1200;4.5;;24.8;;;;;;
82765;29/12/2019;0000;;32.1;;1.8;;26.9;87.25;;
82765;29/12/2019;1200;0.1;;24.6;;;;;;
82765;30/12/2019;0000;;30.6;;1;;26.3;85;;
82765;30/12/2019;1200;4.3;;22.1;;;;;;
82765;31/12/2019;0000;;31.3;;0.9;;27.12;78.25;;
82765;31/12/2019;1200;0;;23.1;;;;;;
