Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82562;26/12/2019;0000;;28.7;;0;;25.06;91.75;;
82562;26/12/2019;1200;0;;22.6;;;;;;
82562;27/12/2019;0000;;32.9;;4.5;;27.3;85.5;;
82562;27/12/2019;1200;15.2;;21;;;;;;
82562;28/12/2019;1200;0;;;;;;;;
82562;29/12/2019;1200;13.2;;;;;;;;
82562;30/12/2019;0000;;33.5;;4.2;;27.38;80.25;;
82562;30/12/2019;1200;0;;20.2;;;;;;
82562;31/12/2019;0000;;28.5;;0;;24.34;95;;
82562;31/12/2019;1200;5.6;;20.4;;;;;;
