Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83064;15/12/2019;0000;;36.7;;11.3;;30.84;50.25;0.8574;
83064;15/12/2019;1200;0;;23.9;;;;;;
83064;16/12/2019;0000;;37.3;;11.5;;31.08;48.75;0.8574;
83064;16/12/2019;1200;0;;24.4;;;;;;
83064;17/12/2019;0000;;31.6;;1.8;;26.48;77.5;0.34296;
83064;17/12/2019;1200;1.4;;25.6;;;;;;
83064;18/12/2019;0000;;34.7;;8.1;;28.4;67.25;0.34296;
83064;18/12/2019;1200;3.3;;22.4;;;;;;
83064;19/12/2019;0000;;33.7;;4.5;;29.08;71.25;0.17148;
83064;19/12/2019;1200;0;;24.8;;;;;;
83064;20/12/2019;0000;;36.1;;7.9;;28.38;66.75;0.34296;
83064;20/12/2019;1200;1.8;;24.1;;;;;;
83064;21/12/2019;0000;;37.2;;9;;30.74;59.75;0.17148;
83064;21/12/2019;1200;0;;24.7;;;;;;
83064;22/12/2019;0000;;35;;3.5;;28.96;74.25;0.51444;
83064;22/12/2019;1200;0;;26.5;;;;;;
83064;23/12/2019;0000;;36.9;;11.3;;30.86;59.75;0.8574;
83064;23/12/2019;1200;1.3;;24.8;;;;;;
83064;24/12/2019;0000;;38;;5.8;;29.78;63.25;1.54332;
83064;24/12/2019;1200;0;;24.5;;;;;;
83064;25/12/2019;0000;;35.1;;3.9;;27.24;73.75;1.02888;
83064;25/12/2019;1200;0;;24.7;;;;;;
83064;26/12/2019;0000;;32.5;;0.8;;26.66;83.75;0.51444;
83064;26/12/2019;1200;4.4;;22.7;;;;;;
83064;27/12/2019;0000;;35.8;;1.8;;27.76;73.5;1.20036;
83064;27/12/2019;1200;0.2;;22.7;;;;;;
83064;28/12/2019;0000;;34.6;;7.3;;27.46;78;0.68592;
83064;28/12/2019;1200;1.5;;24.1;;;;;;
83064;29/12/2019;0000;;34.8;;3.7;;27.3;78.75;0.68592;
83064;29/12/2019;1200;9.4;;23.7;;;;;;
83064;30/12/2019;0000;;31.7;;2.4;;26.52;78.75;0.68592;
83064;30/12/2019;1200;0;;22.7;;;;;;
83064;31/12/2019;0000;;33.6;;5.5;;27.14;81.25;1.02888;
83064;31/12/2019;1200;0;;23.3;;;;;;
