Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
82659;19/09/2019;1200;0;;20.2;;;;;;
82659;20/09/2019;0000;;38.8;;9.9;;29.78;55.25;0.68592;
82659;20/09/2019;1200;0;;24.1;;;;;;
82659;21/09/2019;0000;;37.3;;9.8;;29.12;55.25;0.68592;
82659;21/09/2019;1200;0;;23;;;;;;
82659;22/09/2019;0000;;34.9;;9;;27.78;65;0.68592;
82659;22/09/2019;1200;0;;21.4;;;;;;
82659;23/09/2019;0000;;35.8;;9.8;;29.36;55.25;1.02888;
82659;23/09/2019;1200;0;;21.3;;;;;;
82659;24/09/2019;0000;;34.2;;5.2;;26.52;70.5;1.37184;
82659;24/09/2019;1200;0;;22.2;;;;;;
82659;25/09/2019;0000;;36.6;;10;;27.64;58.25;1.02888;
82659;25/09/2019;1200;0;;20.4;;;;;;
82659;26/09/2019;0000;;35.1;;9.4;;28.14;58;1.02888;
82659;26/09/2019;1200;0;;21.9;;;;;;
82659;27/09/2019;0000;;35.4;;7.6;;27.56;60.75;0.68592;
82659;27/09/2019;1200;0;;21.3;;;;;;
82659;28/09/2019;0000;;35.2;;7.4;;27.8;69;1.20036;
82659;28/09/2019;1200;0;;21;;;;;;
82659;29/09/2019;0000;;25.4;;0;;23.14;90.5;1.02888;
82659;29/09/2019;1200;16;;22.3;;;;;;
82659;30/09/2019;0000;;34.2;;8.1;;26.38;72.5;1.02888;
82659;30/09/2019;1200;0;;20.5;;;;;;
82659;01/10/2019;0000;;31.3;;0.7;;25.7;80;1.02888;
82659;01/10/2019;1200;0;;22.2;;;;;;
82659;02/10/2019;0000;;29.5;;0.8;;25.2;81;1.02888;
82659;02/10/2019;1200;1.5;;22.5;;;;;;
82659;03/10/2019;0000;;33.5;;5.4;;25.88;76.25;0.68592;
82659;03/10/2019;1200;0;;20.9;;;;;;
82659;04/10/2019;0000;;33.1;;7.4;;26.8;71.25;1.02888;
82659;04/10/2019;1200;2.8;;21.5;;;;;;
82659;05/10/2019;0000;;33.7;;8.2;;26.44;77;1.02888;
82659;05/10/2019;1200;0;;22.1;;;;;;
82659;06/10/2019;0000;;34.6;;6.3;;26.8;69.5;1.02888;
82659;06/10/2019;1200;2.7;;21.1;;;;;;
82659;07/10/2019;0000;;31;;6.3;;25.48;87.25;0.68592;
82659;07/10/2019;1200;0;;22.8;;;;;;
82659;08/10/2019;0000;;35;;10.1;;27;74.25;0.68592;
82659;08/10/2019;1200;26;;20.2;;;;;;
